Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 16 Enplanements,CY 15 Enplanements,% Change
317,CE,MO,JLN,Joplin,Joplin Regional,P,N,27930,28306,-0.0133
318,NE,CT,HVN,New Haven,Tweed-New Haven,P,N,27911,30955,-0.0983
319,EA,MD,HGR,Hagerstown,Hagerstown Regional-Richard A Henson Field,P,N,27274,25356,0.0756
320,CE,IA,ALO,Waterloo,Waterloo Regional,P,N,27069,26950,0.0044
321,CE,KS,GCK,Garden City,Garden City Regional,P,N,26825,27152,-0.012
323,GL,SD,ABR,Aberdeen,Aberdeen Regional,P,N,26529,27595,-0.0386
324,SW,TX,BPT,Beaumont,Jack Brooks Regional,P,N,26518,33747,-0.2142
325,SO,MS,MEI,Meridian,Key Field,P,N,26359,24685,0.0678
326,EA,WV,CKB,Clarksburg,North Central West Virginia,P,N,26025,24087,0.0805
327,NM,MT,BTM,Butte,Bert Mooney,P,N,25890,27448,-0.0568
329,GL,MN,BJI,Bemidji,Bemidji Regional,P,N,25510,24765,0.0301
330,GL,MI,PLN,Pellston,Pellston Regional Airport of Emmet County,P,N,25497,25197,0.0119
331,GL,MI,CMX,Hancock,Houghton County Memorial,P,N,25439,25732,-0.0114
334,SO,PR,SIG,San Juan,Fernando Luis Ribas Dominicci,P,N,24054,26203,-0.082
335,SO,KY,OWB,Owensboro,Owensboro-Daviess County Regional,P,N,23537,21951,0.0723
336,AL,AK,LHD,Anchorage,Lake Hood,P,N,23382,20586,0.1358
337,SW,TX,GGG,Longview,East Texas Regional,P,N,22480,20968,0.0721
338,AL,AK,PSG,Petersburg,Petersburg James A Johnson,P,N,21896,20477,0.0693
339,WP,CA,MMH,Mammoth Lakes,Mammoth Yosemite,P,N,21826,23504,-0.0714
340,GL,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,21304,19332,0.102
342,GL,MI,CIU,Sault Ste. Marie,Chippewa County International,P,N,20974,22687,-0.0755
343,GL,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,20414,20673,-0.0125
344,SO,KY,PAH,Paducah,Barkley Regional,P,N,20266,21027,-0.0362
345,EA,PA,IPT,Williamsport,Williamsport Regional,P,N,19320,21923,-0.1187
346,WP,MP,GRO,Northern Islands (Municipality),Benjamin Taisacan Manglona International,P,N,19178,12116,0.5829
347,AL,AK,MRI,Anchorage,Merrill Field,P,N,19144,15091,0.2686
348,AL,AK,CDV,Cordova,Merle K (Mudhole) Smith,P,N,18649,16997,0.0972
349,GL,MN,BRD,Brainerd,Brainerd Lakes Regional,P,N,18328,18200,0.007
350,GL,MI,MKG,Muskegon,Muskegon County,P,N,18165,17087,0.0631
351,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,17795,18945,-0.0607
353,WP,AZ,PGA,Page,Page Municipal,P,N,17435,19440,-0.1031
354,EA,NY,ART,Watertown,Watertown International,P,N,17312,18650,-0.0717
355,NE,RI,BID,Block Island,Block Island State,P,N,17225,12415,0.3874
356,NE,RI,WST,Westerly,Westerly State,P,N,17218,11970,0.4384
358,AL,AK,UNK,Unalakleet,Unalakleet,P,N,16948,15927,0.0641
359,GL,ND,DIK,Dickinson,Dickinson - Theodore Roosevelt Regional,P,N,16822,41925,-0.5988
360,GL,MI,ESC,Escanaba,Delta County,P,N,16822,16665,0.0094
361,NE,ME,RKD,Rockland,Knox County Regional,P,N,16206,15730,0.0303
362,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,16110,17657,-0.0876
363,NM,WY,LAR,Laramie,Laramie Regional,P,N,15957,14741,0.0825
365,GL,MN,STC,St. Cloud,St. Cloud Regional,P,N,15615,19171,-0.1855
366,NM,UT,OGD,Ogden,Ogden-Hinckley,P,N,15609,16577,-0.0584
368,WP,NV,EKO,Elko,Elko Regional,P,N,14893,13701,0.087
369,NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,14719,16207,-0.0918
371,SW,NM,HOB,Hobbs,Lea County Regional,P,N,14707,16567,-0.1123
372,NM,UT,CDC,Cedar City,Cedar City Regional,P,N,14413,14334,0.0055
373,GL,MN,INL,International Falls,Falls International-Einarson Field,P,N,13831,14706,-0.0595
374,AL,AK,ANI,Aniak,Aniak,P,N,13688,13771,-0.006
375,AL,AK,KSM,St. Mary's (ANV/ANVSA),St Mary's,P,N,12851,13192,-0.0258
376,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,12831,11254,0.1401
377,GL,MN,HIB,Hibbing,Range Regional,P,N,12654,12394,0.021
378,AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,12631,14153,-0.1075
379,GL,MI,IMT,Iron Mountain,Ford,P,N,12604,12672,-0.0054
380,AL,AK,WRG,Wrangell,Wrangell,P,N,12569,12588,-0.0015
381,NE,ME,PQI,Presque Isle,Northern Maine Regional Airport at Presque Isle,P,N,12526,12928,-0.0311
382,SO,MS,PIB,Moselle,Hattiesburg-Laurel Regional,P,N,12367,12947,-0.0448
383,AL,AK,GST,Gustavus,Gustavus,P,N,11438,11189,0.0223
386,AL,AK,YAK,Yakutat,Yakutat,P,N,10756,10230,0.0514
387,AL,AK,AKW,Klawock,Klawock,P,N,10628,9966,0.0664
388,AL,AK,GAL,Galena,Edward G Pitka Sr,P,N,10532,10703,-0.016
390,SW,OK,SWO,Stillwater,Stillwater Regional,P,N,10362,1876,4.5235
391,EA,NY,OGS,Ogdensburg,Ogdensburg International,P,N,10281,5120,1.008
392,NE,NH,LEB,Lebanon,Lebanon Municipal,P,N,10245,10144,0.01
393,NE,ME,BHB,Bar Harbor,Hancock County-Bar Harbor,P,N,10094,9579,0.0538
394,NE,MA,PVC,Provincetown,Provincetown Municipal,P,N,10074,10841,-0.0707
395,GL,IL,MWA,Marion,Veterans Airport of Southern Illinois,P,N,10044,10570,-0.0498
396,GL,MI,APN,Alpena,Alpena County Regional,P,N,10031,10409,-0.0363
,,,,Nonhub Primary,"=SUBTOTAL(3,F138:F383)",, ,,,
398,WP,CA,MCE,Merced,Merced Regional/Macready Field,CS,None,9426,2000,3.713
400,AL,AK,HNS,Haines,Haines,CS,None,8936,8945,-0.001
401,AL,AK,HNH,Hoonah,Hoonah,CS,None,8809,10050,-0.1235
402,AL,AK,SGY,Skagway,Skagway,CS,None,8714,8239,0.0577
403,WP,CA,CEC,Crescent City,Jack McNamara Field,CS,None,8667,4915,0.7634
404,NM,MT,WYS,West Yellowstone,Yellowstone,CS,None,8525,7796,0.0935
405,GL,IL,DEC,Decatur,Decatur,CS,None,8453,8034,0.0522
406,CE,KS,HYS,Hays,Hays Regional,CS,None,8265,8470,-0.0242
407,GL,SD,PIR,Pierre,Pierre Regional,CS,None,8246,6664,0.2374
408,GL,ND,DVL,Devils Lake,Devils Lake Regional,CS,None,8209,6180,0.3283
409,CE,MO,TBN,Fort Leonard Wood (U.S. Army),Waynesville-St Robert Regional Forney Field,CS,None,8108,8065,0.0053
410,AL,AK,ENM,Emmonak,Emmonak,CS,None,8072,7597,0.0625
411,NM,MT,SDY,Sidney,Sidney-Richland Regional,CS,None,8065,10129,-0.2038
413,GL,ND,JMS,Jamestown,Jamestown Regional,CS,None,7941,6086,0.3048
414,EA,WV,MGW,Morgantown,Morgantown Municipal-Walter L Bill Hart Field,CS,None,7851,7163,0.096
415,GL,IL,UIN,Quincy,Quincy Regional-Baldwin Field,CS,None,7847,9159,-0.1432
416,NM,UT,CNY,Moab,Canyonlands Field,CS,None,7837,2105,2.723
417,NM,WA,ORS,Eastsound,Orcas Island,CS,None,7826,5204,0.5038
420,CE,IA,MCW,Mason City,Mason City Municipal,CS,None,7734,6752,0.1454
421,SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,7539,2560,1.9449
422,AL,AK,CDB,Cold Bay,Cold Bay,CS,None,7403,7019,0.0547
423,AL,AK,MBA,Bristol Bay (Borough),Manokotak,CS,None,7293,566,11.8852
424,CE,IA,FOD,Fort Dodge,Fort Dodge Regional,CS,None,7271,5228,0.3908
426,AL,AK,CXF,Coldfoot,Coldfoot,CS,None,7203,2894,1.4889
427,CE,IA,BRL,Burlington,Southeast Iowa Regional,CS,None,7086,9000,-0.2127
428,NE,MA,EWB,New Bedford,New Bedford Regional,CS,None,7022,7271,-0.0342
429,AL,AK,AQH,Quinhagak,Quinhagak,CS,None,7012,8543,-0.1792
432,AL,AK,FYU,Fort Yukon,Fort Yukon,CS,None,6552,6691,-0.0208
435,WP,HI,LUP,Kalaupapa,Kalaupapa,CS,None,6119,8576,-0.2865
436,CE,KS,FOE,Topeka,Topeka Regional,CS,None,6051,4939,0.2251
437,AL,AK,ILI,Iliamna,Iliamna,CS,None,5835,5865,-0.0051
438,AL,AK,IIK,Kipnuk,Kipnuk,CS,None,5747,6475,-0.1124
439,AL,AK,VAK,Chevak,Chevak,CS,None,5654,6455,-0.1241
440,AL,AK,HPB,Hooper Bay,Hooper Bay,CS,None,5635,6288,-0.1038
442,CE,MO,CGI,Scott City,Cape Girardeau Regional,CS,None,5532,6213,-0.1096
443,EA,VA,SHD,Weyers Cave,Shenandoah Valley Regional,CS,None,5442,5536,-0.017
444,SW,NM,SVC,Silver City,Grant County,CS,None,5442,3945,0.3795
445,SO,PR,MAZ,Mayaguez,Eugenio Maria De Hostos,CS,None,5344,5900,-0.0942
446,AL,AK,PHO,Point Hope,Point Hope,CS,None,5338,4974,0.0732
447,AL,AK,OOK,Wade Hampton (Census Area),Toksook Bay,CS,None,5316,6148,-0.1353
448,EA,NY,MSS,Massena,Massena International-Richards Field,CS,None,5311,4462,0.1903
449,SO,AL,MSL,Muscle Shoals,Northwest Alabama Regional,CS,None,5295,802,5.6022
450,CE,KS,LBL,Liberal,Liberal Mid-America Regional,CS,None,5212,5456,-0.0447
451,NE,VT,RUT,Rutland,Rutland - Southern Vermont Regional,CS,None,5146,5379,-0.0433
452,NE,ME,AUG,Augusta,Augusta State,CS,None,5128,5120,0.0016
454,GL,MI,IWD,Ironwood,Gogebic-Iron County,CS,None,5069,4697,0.0792
455,AL,AK,WLK,Selawik,Selawik,CS,None,5011,5376,-0.0679
456,SO,MS,GLH,Greenville,Greenville Mid-Delta,CS,None,4986,773,5.4502
457,EA,WV,LWB,Lewisburg,Greenbrier Valley,CS,None,4965,6233,-0.2034
458,SW,NM,CVN,Clovis,Clovis Municipal,CS,None,4854,4799,0.0115
459,CE,MO,IRK,Kirksville,Kirksville Regional,CS,None,4733,5167,-0.084
460,EA,NY,SLK,Saranac Lake,Adirondack Regional,CS,None,4732,5047,-0.0624
461,AL,AK,WTK,Noatak,Noatak,CS,None,4681,4392,0.0658
462,SW,AR,JBR,Jonesboro,Jonesboro Municipal,CS,None,4593,4836,-0.0502
463,SO,FL,VRB,Vero Beach,Vero Beach Municipal,CS,None,4581,101,44.3564
464,NM,CO,CEZ,Cortez,Cortez Municipal,CS,None,4564,2303,0.9818
465,NM,CO,FNL,Loveland,Fort Collins-Loveland Municipal,CS,None,4559,3445,0.3234
466,AL,AK,SCM,Scammon Bay,Scammon Bay,CS,None,4513,4902,-0.0794
467,CE,NE,CDR,Chadron,Chadron Municipal,CS,None,4474,1715,1.6087
468,AL,AK,CFK,Chefornak,Chefornak,CS,None,4456,5018,-0.112
469,WP,HI,MUE,Kamuela,Waimea-Kohala,CS,None,4445,4930,-0.0984
470,CE,NE,BFF,Scottsbluff,Western Nebraska Regional/William B Heilig Field,CS,None,4262,5144,-0.1715
472,EA,PA,LNS,Lititz,Lancaster,CS,None,4230,1523,1.7774
473,NM,WY,RIW,Riverton,Riverton Regional,CS,None,4228,3537,0.1954
475,AL,AK,BVK,Buckland,Buckland,CS,None,4198,4063,0.0332
476,AL,AK,SVA,Savoonga,Savoonga,CS,None,4197,3690,0.1374
477,WP,HI,JRF,Kapolei,Kalaeloa (John Rodgers Field),CS,None,4195,5347,-0.2154
478,EA,PA,JST,Johnstown,John Murtha Johnstown-Cambria County,CS,None,4193,4338,-0.0334
479,AL,AK,Z09,Kasigluk,Kasigluk,CS,None,4190,4109,0.0197
480,CE,NE,EAR,Kearney,Kearney Regional,CS,None,4180,4543,-0.0799
481,EA,WV,PKB,Parkersburg,Mid-Ohio Valley Regional,CS,None,4170,4409,-0.0542
482,AL,AK,MOU,Mountain Village,Mountain Village,CS,None,4159,4692,-0.1136
483,AL,AK,SDP,Sand Point,Sand Point,CS,None,4146,4146,0
484,WP,AZ,SOW,Show Low,Show Low Regional,CS,None,4139,2253,0.8371
485,WP,CA,IPL,Imperial,Imperial County,CS,None,4136,2601,0.5902
486,AL,AK,SOV,Seldovia,Seldovia,CS,None,4133,3926,0.0527
487,AL,AK,0AK,Pilot Station,Pilot Station,CS,None,4127,3727,0.1073
489,CE,NE,LBF,North Platte,North Platte Regional Airport Lee Bird Field,CS,None,4075,4628,-0.1195
490,NM,UT,VEL,Vernal,Vernal Regional,CS,None,4007,1320,2.0356
491,AL,AK,D76,Noorvik,Robert /Bob/ Curtis Memorial,CS,None,4004,4423,-0.0947
492,AL,AK,DUY,Kongiganak,Kongiganak,CS,None,3978,4298,-0.0745
493,CE,KS,SLN,Salina,Salina Regional,CS,None,3967,10079,-0.6064
494,AL,AK,AWI,Barrow (County),Wainwright,CS,None,3932,3989,-0.0143
496,AL,AK,A61,Tuntutuliak,Tuntutuliak,CS,None,3875,4007,-0.0329
497,AL,AK,GGV,Kwigillingok,Kwigillingok,CS,None,3870,3794,0.02
498,NM,CO,ALS,Alamosa,San Luis Valley Regional/Bergman Field,CS,None,3863,3105,0.2441
499,AL,AK,GAM,Gambell,Gambell,CS,None,3860,3309,0.1665
501,AL,AK,KWT,Kwethluk,Kwethluk,CS,None,3706,3429,0.0808
502,SO,TN,MKL,Jackson,McKellar-Sipes Regional,CS,None,3661,1800,1.0339
503,AL,AK,16A,Nunapitchuk,Nunapitchuk,CS,None,3628,3449,0.0519
506,AL,AK,2A9,Kotlik,Kotlik,CS,None,3531,4484,-0.2125
507,GL,MN,TVF,Thief River Falls,Thief River Falls Regional,CS,None,3524,1029,2.4247
508,AL,AK,AKP,Anaktuvuk Pass,Anaktuvuk Pass,CS,None,3522,3402,0.0353
509,WP,AZ,PRC,Prescott,Ernest A Love Field,CS,None,3451,3428,0.0067
510,AL,AK,SHH,Shishmaref,Shishmaref,CS,None,3445,3366,0.0235
511,NM,MT,OLF,Wolf Point,L M Clayton,CS,None,3439,3901,-0.1184
512,AL,AK,KVL,Kivalina,Kivalina,CS,None,3421,3433,-0.0035
514,AL,AK,EEK,Eek,Eek,CS,None,3406,3832,-0.1112
516,NM,MT,GGW,Glasgow,Wokal Field/Glasgow International,CS,None,3251,3758,-0.1349
518,AL,AK,MCG,McGrath,McGrath,CS,None,3236,2877,0.1248
519,AL,AK,KAE,Kake,Kake,CS,None,3227,2273,0.4197
520,AL,AK,MDM,Marshall,Marshall Don Hunter Sr,CS,None,3194,3179,0.0047
521,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,CS,None,3189,3650,-0.1263
522,AL,AK,KLG,Kalskag,Kalskag,CS,None,3142,3292,-0.0456
524,AL,AK,BTI,Kaktovik,Barter Island,CS,None,3136,2882,0.0881
525,AL,AK,IAN,Kiana,Bob Baker Memorial,CS,None,3127,3276,-0.0455
527,SW,NM,CNM,Carlsbad,Cavern City Air Terminal,CS,None,3057,1827,0.6732
528,AL,AK,Z13,Akiachak,Akiachak,CS,None,3045,3279,-0.0714
531,AL,AK,TAL,Tanana,Ralph M Calhoun Memorial,CS,None,2952,2997,-0.015
532,AL,AK,EWU,Newtok,Newtok,CS,None,2936,3406,-0.138
533,EA,PA,DUJ,Brookville,Dubois Regional,CS,None,2934,3215,-0.0874
535,WP,AS,FAQ,Fitiuta,Fitiuta,CS,None,2887,2436,0.1851
536,AL,AK,AUK,Alakanuk,Alakanuk,CS,None,2854,3845,-0.2577
537,AL,AK,SNP,Saint Paul Island,St Paul Island,CS,None,2838,2778,0.0216
538,NM,OR,LMT,Klamath Falls,Crater Lake-Klamath Regional,CS,None,2827,93,29.3978
539,AL,AK,HLA,Huslia,Huslia,CS,None,2728,2936,-0.0708
541,AL,AK,4A2,Atmautluak,Atmautluak,CS,None,2706,2684,0.0082
542,AL,AK,NUL,Nulato,Nulato,CS,None,2694,2289,0.1769
544,AL,AK,2A3,Larsen Bay,Larsen Bay,CS,None,2649,2519,0.0516
545,NM,MT,GDV,Glendive,Dawson Community,CS,None,2639,2311,0.1419
546,AL,AK,TLT,Tuluksak,Tuluksak,CS,None,2634,2572,0.0241
547,EA,PA,BFD,Bradford,Bradford Regional,CS,None,2623,3491,-0.2486
548,NM,OR,PDT,Pendleton,Eastern Oregon Regional at Pendleton,CS,None,2582,4277,-0.3963
549,AL,AK,CGA,Craig,Craig,CS,None,2581,2573,0.0031
550,AL,AK,WBB,Stebbins,Stebbins,CS,None,2571,2710,-0.0513
552,SW,AR,ELD,El Dorado,South Arkansas Regional at Goodwin Field,CS,None,2544,3919,-0.3509
554,AL,AK,MTM,Metlakatla,Metlakatla,CS,None,2527,2880,-0.1226
,,,,Nonprimary Commercial Service,"=SUBTOTAL(3,F385:F511)",, ,,,
,,,,Total Commercial Service Airports,"=SUBTOTAL(3,F2:F511)",, ,,,
