Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY2007 Enplanements,CY 2006 Enplanements,% Change
675.0,EA,MD,NHK,Patuxent River Naval Air Test Center,Patuxent River NAS/Trapnell Field/,GA,None,1232.0,1524.0,-0.1916
787.0,EA,MD,ESN,Easton,Easton/Newnam Field,GA,None,447.0,444.0,0.0068
910.0,EA,MD,MTN,Middle River,Martin State,GA,None,152.0,242.0,-0.3719
1139.0,EA,MD,GAI,Gaithersburg,Montgomery County Airpark,GA,None,36.0,18.0,1.0
1145.0,EA,MD,CGE,Cambridge,Cambridge-Dorchester,GA,None,35.0,8.0,3.375
1147.0,EA,MD,FDK,Frederick,Frederick Municipal,GA,None,35.0,5.0,6.0
1330.0,EA,MD,DMW,Westminster,Carroll County Regional/Jack B Poage Field,GA,None,16.0,7.0,1.2857
1338.0,EA,MD,OXB,Ocean City,Ocean City Municipal,GA,None,16.0,24.0,-0.3333
1473.0,EA,MD,2W6,Leonardtown,St. Mary's County Regional,GA,None,10.0,0.0,0.0
1757.0,EA,MD,ANP,Annapolis,Lee,GA,None,4.0,14.0,-0.7143
1770.0,EA,MD,CBE,Cumberland,Greater Cumberland Regional,GA,None,4.0,2.0,1.0
1784.0,EA,MD,FME,Odenton,Tipton,GA,None,4.0,7.0,-0.4286
1892.0,EA,MD,W32,Clinton,Washington Executive/Hyde Field,GA,None,3.0,0.0,0.0
1918.0,EA,MD,APG,Aberdeen Proving Ground (U.S. Army),Phillips AAF,GA,None,2.0,0.0,0.0
2002.0,EA,MD,W29,Stevensville,Bay Bridge,GA,None,2.0,0.0,0.0
2033.0,EA,MD,CGS,College Park,College Park,GA,None,1.0,0.0,0.0
96.0,NE,ME,PWM,Portland,Portland International Jetport,P,S,819995.0,710142.0,0.1547
145.0,NE,ME,BGR,Bangor,Bangor International,P,N,346688.0,411352.0,-0.1572
360.0,NE,ME,PQI,Presque Isle,Northern Maine Regional Airport at Presque Isle,P,N,15591.0,16529.0,-0.0567
366.0,NE,ME,RKD,Rockland,Knox County Regional,P,N,15064.0,13936.0,0.0809
401.0,NE,ME,BHB,Bar Harbor,Hancock County-Bar Harbor,P,N,10953.0,10256.0,0.068
493.0,NE,ME,AUG,Augusta,Augusta State,CS,None,4229.0,5049.0,-0.1624
615.0,NE,ME,70B,Millinocket,Millinocket,GA,None,2000.0,2000.0,0.0
722.0,NE,ME,ME86,Ashland,Libby Camps,GA,None,800.0,0.0,0.0
791.0,NE,ME,SFM,Sanford,Sanford Regional,GA,None,431.0,19.0,21.6842
792.0,NE,ME,NHZ,Brunswick,Brunswick NAS,GA,None,430.0,109.0,2.945
1010.0,NE,ME,LEW,Auburn,Auburn/Lewiston Municipal,GA,None,76.0,369.0,-0.794
1180.0,NE,ME,IZG,Fryeburg,Eastern Slopes Regional,GA,None,30.0,25.0,0.2
1299.0,NE,ME,BST,Belfast,Belfast Municipal,GA,None,18.0,6.0,2.0
1344.0,NE,ME,WVL,Waterville,Waterville Robert Lafleur,GA,None,16.0,8.0,1.0
1590.0,NE,ME,EPM,Eastport,Eastport Municipal,GA,None,7.0,39.0,-0.8205
1660.0,NE,ME,IWI,Wiscasset,Wiscasset,GA,None,6.0,29.0,-0.7931
1752.0,NE,ME,57B,Islesboro,Islesboro,GA,None,4.0,127.0,-0.9685
1862.0,NE,ME,HUL,Houlton,Houlton International,GA,None,3.0,13.0,-0.7692
1969.0,NE,ME,MVM,Machias,Machias Valley,GA,None,2.0,21.0,-0.9048
2022.0,NE,ME,8B0,Rangeley,Steven A. Bean Municipal,GA,None,1.0,12.0,-0.9167
12.0,GL,MI,DTW,Detroit,Detroit Metropolitan Wayne County,P,L,17495135.0,17483468.0,0.0007
90.0,GL,MI,GRR,Grand Rapids,Gerald R. Ford International,P,S,992539.0,1005586.0,-0.013
115.0,GL,MI,FNT,Flint,Bishop International,P,S,532621.0,532680.0,-0.0001
163.0,GL,MI,LAN,Lansing,Capital City,P,N,256563.0,286358.0,-0.104
176.0,GL,MI,TVC,Traverse City,Cherry Capital,P,N,202048.0,208520.0,-0.031
178.0,GL,MI,AZO,Kalamazoo,Kalamazoo/Battle Creek International,P,N,188992.0,205637.0,-0.0809
181.0,GL,MI,MBS,Saginaw,MBS International,P,N,186739.0,200150.0,-0.067
245.0,GL,MI,SAW,Gwinn,Sawyer International,P,N,67999.0,68625.0,-0.0091
296.0,GL,MI,MKG,Muskegon,Muskegon County,P,N,34268.0,35937.0,-0.0464
300.0,GL,MI,PLN,Pellston,Pellston Regional Airport of Emmet County,P,N,29609.0,33081.0,-0.105
315.0,GL,MI,CMX,Hancock,Houghton County Memorial,P,N,26767.0,27232.0,-0.0171
351.0,GL,MI,CVX,Charlevoix,Charlevoix Municipal,P,N,16544.0,14133.0,0.1706
374.0,GL,MI,CIU,Sault Ste. Marie,Chippewa County International,P,N,13733.0,13626.0,0.0079
426.0,GL,MI,ESC,Escanaba,Delta County,CS,None,8589.0,10019.0,-0.1427
431.0,GL,MI,APN,Alpena,Alpena County Regional,CS,None,7638.0,7977.0,-0.0425
439.0,GL,MI,IMT,Iron Mountain,Ford,CS,None,7248.0,7859.0,-0.0777
465.0,GL,MI,PTK,Pontiac,Oakland County International,GA,None,5122.0,3285.0,0.5592
546.0,GL,MI,MBL,Manistee,Manistee County-Blacker,CS,None,3013.0,2799.0,0.0765
547.0,GL,MI,IWD,Ironwood,Gogebic-Iron County,CS,None,3002.0,3318.0,-0.0952
606.0,GL,MI,BIV,Holland,Tulip City,GA,None,2057.0,567.0,2.6279
611.0,GL,MI,YIP,Detroit,Willow Run,GA,None,2021.0,2130.0,-0.0512
742.0,GL,MI,BTL,Battle Creek,W K Kellogg,GA,None,654.0,206.0,2.1748
841.0,GL,MI,MTC,Mount Clemens,Selfridge Angb,GA,None,279.0,1510.0,-0.8152
851.0,GL,MI,DET,Detroit,Coleman A. Young Municipal,GA,None,255.0,313.0,-0.1853
933.0,GL,MI,8D4,Sparta,Paul C. Miller-Sparta,GA,None,123.0,23.0,4.3478
951.0,GL,MI,BEH,Benton Harbor,Southwest Michigan Regional,GA,None,109.0,58.0,0.8793
975.0,GL,MI,MCD,Mackinac Island,Mackinac Island,GA,None,98.0,39.0,1.5128
988.0,GL,MI,CAD,Cadillac,Wexford County,GA,None,85.0,90.0,-0.0556
1044.0,GL,MI,PHN,Port Huron,St Clair County International,GA,None,62.0,80.0,-0.225
1061.0,GL,MI,MNM,Menominee,Menominee-Marinette Twin County,GA,None,53.0,19.0,1.7895
1099.0,GL,MI,MGN,Harbor Springs,Harbor Springs,GA,None,42.0,4014.0,-0.9895
1110.0,GL,MI,ACB,Bellaire,Antrim County,GA,None,40.0,50.0,-0.2
1157.0,GL,MI,VLL,Troy,Oakland/Troy,GA,None,34.0,98.0,-0.6531
1159.0,GL,MI,3TR,Niles,Jerry Tyler Memorial,GA,None,33.0,2.0,15.5
1176.0,GL,MI,ARB,Ann Arbor,Ann Arbor Municipal,GA,None,30.0,44.0,-0.3182
1181.0,GL,MI,JXN,Jackson,Jackson County-Reynolds Field,GA,None,30.0,30.0,0.0
1245.0,GL,MI,LDM,Ludington,Mason County,GA,None,23.0,8.0,1.875
1274.0,GL,MI,DUH,Lambertville,Toledo Suburban,GA,None,20.0,24.0,-0.1667
1283.0,GL,MI,RQB,Big Rapids,Roben-Hood,GA,None,20.0,8.0,1.5
1310.0,GL,MI,BFA,Boyne Falls,Boyne Mountain,GA,None,17.0,0.0,0.0
1317.0,GL,MI,LWA,South Haven,South Haven Area Regional,GA,None,17.0,8.0,1.125
1374.0,GL,MI,3GM,Grand Haven,Grand Haven Memorial Airpark,GA,None,14.0,9.0,0.5556
1390.0,GL,MI,OZW,Howell,Livingston County Spencer J. Hardy,GA,None,14.0,0.0,0.0
1410.0,GL,MI,ONZ,Grosse Ile (Township of),Grosse Ile Municipal,GA,None,13.0,0.0,0.0
1412.0,GL,MI,RMY,Marshall,Brooks Field,GA,None,13.0,0.0,0.0
1449.0,GL,MI,D95,Lapeer,Dupont-Lapeer,GA,None,11.0,6.0,0.8333
1453.0,GL,MI,HYX,Saginaw,Saginaw County H.W. Browne,GA,None,11.0,6.0,0.8333
1475.0,GL,MI,6D6,Greenville,Greenville Municipal,GA,None,10.0,3.0,2.3333
1476.0,GL,MI,83D,St. Ignace,Mackinac County,GA,None,10.0,1.0,9.0
1479.0,GL,MI,ANJ,Sault Ste. Marie,Sault Ste Marie Municipal/Sanderson Field,GA,None,10.0,14.0,-0.2857
1486.0,GL,MI,FKS,Frankfort,Frankfort Dow Memorial Field,GA,None,10.0,16.0,-0.375
1489.0,GL,MI,IRS,Sturgis,Kirsch Municipal,GA,None,10.0,3.0,2.3333
1501.0,GL,MI,RNP,Owosso,Owosso Community,GA,None,10.0,0.0,0.0
1517.0,GL,MI,GLR,Gaylord,Gaylord Regional,GA,None,9.0,817.0,-0.989
1538.0,GL,MI,3BS,Midland,Jack Barstow,GA,None,8.0,5.0,0.6
1566.0,GL,MI,MOP,Mount Pleasant,Mount Pleasant Municipal,GA,None,8.0,5.0,0.6
1575.0,GL,MI,TEW,Mason,Mason Jewett Field,GA,None,8.0,19.0,-0.5789
1613.0,GL,MI,TTF,Monroe,Custer,GA,None,7.0,37.0,-0.8108
1643.0,GL,MI,D98,Romeo,Romeo State,GA,None,6.0,7.0,-0.1429
1652.0,GL,MI,FFX,Fremont,Fremont Municipal,GA,None,6.0,0.0,0.0
1708.0,GL,MI,ERY,Newberry,Luce County,GA,None,5.0,0.0,0.0
1720.0,GL,MI,JYM,Hillsdale,Hillsdale Municipal,GA,None,5.0,6.0,-0.1667
1751.0,GL,MI,4D0,Grand Ledge,Abrams Municipal,GA,None,4.0,45.0,-0.9111
1785.0,GL,MI,FPK,Charlotte,Fitch H Beach,GA,None,4.0,12.0,-0.6667
1790.0,GL,MI,HAI,Three Rivers,Three Rivers Municipal Dr Haines,GA,None,4.0,1.0,3.0
1791.0,GL,MI,HLM,Holland,Park Township,GA,None,4.0,4.0,0.0
1809.0,GL,MI,OSC,Oscoda,Oscoda-Wurtsmith,GA,None,4.0,0.0,0.0
1815.0,GL,MI,PZQ,Rogers City,Presque Isle County,GA,None,4.0,75.0,-0.9467
1841.0,GL,MI,77G,Marlette,Marlette,GA,None,3.0,0.0,0.0
1846.0,GL,MI,AMN,Alma,Gratiot Community,GA,None,3.0,0.0,0.0
1864.0,GL,MI,ISQ,Manistique,Schoolcraft County,GA,None,3.0,5.0,-0.4
1875.0,GL,MI,OEB,Coldwater,Branch County Memorial,GA,None,3.0,13.0,-0.7692
1992.0,GL,MI,SLH,Cheboygan,Cheboygan County,GA,None,2.0,106.0,-0.9811
2006.0,GL,MI,08C,Jenison,Riverview,GA,None,1.0,0.0,0.0
2032.0,GL,MI,CFS,Caro,Tuscola Area,GA,None,1.0,0.0,0.0
14.0,GL,MN,MSP,Minneapolis,Minneapolis-St Paul International/Wold-Chamberlain,P,L,16962563.0,17192410.0,-0.0134
190.0,GL,MN,DLH,Duluth,Duluth International,P,N,169971.0,139480.0,0.2186
194.0,GL,MN,RST,Rochester,Rochester International,P,N,160452.0,149600.0,0.0725
322.0,GL,MN,STC,St. Cloud,St. Cloud Regional,P,N,25772.0,25094.0,0.027
335.0,GL,MN,BJI,Bemidji,Bemidji Regional,P,N,22302.0,26057.0,-0.1441
341.0,GL,MN,BRD,Brainerd,Brainerd Lakes Regional,P,N,18600.0,19206.0,-0.0316
343.0,GL,MN,INL,International Falls,Falls International,P,N,17923.0,18475.0,-0.0299
425.0,GL,MN,HIB,Hibbing,Chisholm-Hibbing,CS,None,8716.0,10197.0,-0.1452
527.0,GL,MN,TVF,Thief River Falls,Thief River Falls Regional,CS,None,3373.0,3392.0,-0.0056
720.0,GL,MN,STP,St. Paul,St Paul Downtown Holman Field,GA,None,815.0,205.0,2.9756
846.0,GL,MN,MGG,Maple Lake,Maple Lake Municipal,GA,None,270.0,0.0,0.0
894.0,GL,MN,AXN,Alexandria,Chandler Field,GA,None,171.0,5.0,33.2
949.0,GL,MN,FCM,Minneapolis,Flying Cloud,GA,None,111.0,69.0,0.6087
1060.0,GL,MN,ANE,Blaine,Anoka County-Blaine Airport(Janes Field),GA,None,53.0,19.0,1.7895
1149.0,GL,MN,FRM,Fairmont,Fairmont Municipal,GA,None,35.0,13.0,1.6923
1287.0,GL,MN,FBL,Faribault,Faribault Municipal,GA,None,19.0,0.0,0.0
1298.0,GL,MN,AUM,Austin,Austin Municipal,GA,None,18.0,0.0,0.0
1307.0,GL,MN,ULM,New Ulm,New Ulm Municipal,GA,None,18.0,69.0,-0.7391
1359.0,GL,MN,ONA,Winona,Winona Municipal-Max Conrad Field,GA,None,15.0,12.0,0.25
1402.0,GL,MN,GPZ,Grand Rapids,Grand Rapids/Itasca County Airport-Gordon Newstrom Field,GA,None,13.0,10.0,0.3
1411.0,GL,MN,OTG,Worthington,Worthington Municipal,GA,None,13.0,2.0,5.5
1457.0,GL,MN,MJQ,Jackson,Jackson Municipal,GA,None,11.0,7.0,0.5714
1481.0,GL,MN,BDH,Willmar,Willmar Municipal-John L Rice Field,GA,None,10.0,0.0,0.0
1498.0,GL,MN,OWA,Owatonna,Owatonna Degner Regional,GA,None,10.0,3.0,2.3333
1499.0,GL,MN,PQN,Pipestone,Pipestone Municipal,GA,None,10.0,0.0,0.0
1514.0,GL,MN,COQ,Cloquet,Cloquet Carlton County,GA,None,9.0,33.0,-0.7273
1515.0,GL,MN,ELO,Ely,Ely Municipal,GA,None,9.0,0.0,0.0
1555.0,GL,MN,DTL,Detroit Lakes,Detroit Lakes-Wething Field,GA,None,8.0,0.0,0.0
1565.0,GL,MN,MML,Marshall,Southwest Minnesota Regional Marshall/Ryan Field,GA,None,8.0,12.0,-0.3333
1589.0,GL,MN,CKC,Grand Marais,Grand Marais/Cook County,GA,None,7.0,0.0,0.0
1636.0,GL,MN,BBB,Benson,Benson Municipal,GA,None,6.0,0.0,0.0
1668.0,GL,MN,MKT,Mankato,Mankato Regional,GA,None,6.0,16.0,-0.625
1695.0,GL,MN,BDE,Baudette,Baudette International,GA,None,5.0,11.0,-0.5455
1699.0,GL,MN,CKN,Crookston,Crookston Municipal Kirkwood Field,GA,None,5.0,0.0,0.0
1703.0,GL,MN,D39,Sauk Centre,Sauk Centre Municipal,GA,None,5.0,0.0,0.0
1714.0,GL,MN,HCO,Hallock,Hallock Municipal,GA,None,5.0,0.0,0.0
1723.0,GL,MN,LVN,Lakeville,Airlake,GA,None,5.0,17.0,-0.7059
1797.0,GL,MN,JKJ,Moorhead,Moorhead Municipal,GA,None,4.0,0.0,0.0
1804.0,GL,MN,MIC,Minneapolis,Crystal,GA,None,4.0,0.0,0.0
1816.0,GL,MN,RGK,Red Wing,Red Wing Regional,GA,None,4.0,0.0,0.0
1844.0,GL,MN,ADC,Bluffton,Wadena Municipal,GA,None,3.0,0.0,0.0
1845.0,GL,MN,AIT,Aitkin,Aitkin Municipal-Steve Kurtz Field,GA,None,3.0,0.0,0.0
1851.0,GL,MN,D00,Ada/Twin Valley,Norman County Ada/Twin Valley,GA,None,3.0,0.0,0.0
1852.0,GL,MN,D37,Warren,Warren Municipal,GA,None,3.0,0.0,0.0
1856.0,GL,MN,DXX,Madison,Lac qui Parle County,GA,None,3.0,0.0,0.0
1857.0,GL,MN,ETH,Wheaton,Wheaton Municipal,GA,None,3.0,4.0,-0.25
1877.0,GL,MN,OVL,Olivia,Olivia Regional,GA,None,3.0,0.0,0.0
1891.0,GL,MN,VVV,Ortonville,Ortonville Municipal-Martinson Field,GA,None,3.0,0.0,0.0
1894.0,GL,MN,Y63,Elbow Lake,Elbow Lake Municipal - Pride of the Prairie,GA,None,3.0,0.0,0.0
1898.0,GL,MN,14Y,Long Prairie,Todd Field,GA,None,2.0,0.0,0.0
1922.0,GL,MN,CFE,Buffalo,Buffalo Municipal,GA,None,2.0,0.0,0.0
1938.0,GL,MN,EVM,Eveleth,Eveleth-Virginia Municipal,GA,None,2.0,3.0,-0.3333
1941.0,GL,MN,GDB,Granite Falls,Granite Falls Municipal/Lenzen-Roe Memorial Field,GA,None,2.0,11.0,-0.8182
1963.0,GL,MN,LJF,Litchfield,Litchfield Municipal,GA,None,2.0,0.0,0.0
1990.0,GL,MN,SGS,South St. Paul,South St Paul Municipal-Richard E Fleming Field,GA,None,2.0,6.0,-0.6667
2003.0,GL,MN,XVG,Longville,Longville Municipal,GA,None,2.0,0.0,0.0
2010.0,GL,MN,12D,Tower,Tower Municipal,GA,None,1.0,4.0,-0.75
2060.0,GL,MN,MOX,Morris,Morris Municipal - Charlie Schmidt Field,GA,None,1.0,1.0,0.0
2078.0,GL,MN,ROS,Rush City,Rush City Regional,GA,None,1.0,9.0,-0.8889
2082.0,GL,MN,RWF,Redwood Falls,Redwood Falls Municipal,GA,None,1.0,0.0,0.0
33.0,CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,7130801.0,7037400.0,0.0133
34.0,CE,MO,MCI,Kansas City,Kansas City International,P,M,5833064.0,5466672.0,0.067
129.0,CE,MO,SGF,Springfield,Springfield-Branson National,P,S,433232.0,428249.0,0.0116
358.0,CE,MO,JLN,Joplin,Joplin Regional,P,N,15816.0,11498.0,0.3755
393.0,CE,MO,COU,Columbia,Columbia Regional,P,N,11516.0,15809.0,-0.2716
609.0,CE,MO,SUS,Chesterfield,Spirit of St. Louis,GA,None,2025.0,6740.0,-0.6996
629.0,CE,MO,IRK,Kirksville,Kirksville Regional,GA,None,1817.0,1878.0,-0.0325
644.0,CE,MO,TBN,Fort Leonard Wood (U.S. Army),Waynesville-St. Robert Regional Airport,GA,None,1637.0,7690.0,-0.7871
647.0,CE,MO,MKC,Kansas City,Charles B. Wheeler Downtown,GA,None,1586.0,2390.0,-0.3364
664.0,CE,MO,CGI,Scott City,Cape Girardeau Regional,GA,None,1365.0,8196.0,-0.8335
758.0,CE,MO,SZL,Knob Noster,Whiteman AFB,GA,None,595.0,895.0,-0.3352
860.0,CE,MO,JEF,Jefferson City,Jefferson City Memorial,GA,None,228.0,2053.0,-0.8889
880.0,CE,MO,STJ,St. Joseph,Rosecrans Memorial,GA,None,191.0,528.0,-0.6383
1043.0,CE,MO,H21,Camdenton,Camdenton Memorial,GA,None,62.0,0.0,0.0
1130.0,CE,MO,POF,Poplar Bluff,Poplar Bluff Municipal,GA,None,38.0,9.0,3.2222
1231.0,CE,MO,AIZ,Kaiser,Lee C Fine Memorial,GA,None,24.0,11.0,1.1818
1246.0,CE,MO,LXT,Lee's Summit,Lee's Summit Municipal,GA,None,23.0,642.0,-0.9642
1247.0,CE,MO,UNO,West Plains,West Plains Municipal,GA,None,23.0,11.0,1.0909
1262.0,CE,MO,HAE,Hannibal,Hannibal Regional,GA,None,21.0,20.0,0.05
1495.0,CE,MO,MBY,Moberly,Omar N Bradley,GA,None,10.0,3.0,2.3333
1601.0,CE,MO,MYJ,Mexico,Mexico Memorial,GA,None,7.0,89.0,-0.9213
1606.0,CE,MO,PLK,Point Lookout,M. Graham Clark - Taney County,GA,None,7.0,0.0,0.0
1625.0,CE,MO,1H0,St. Louis,Creve Coeur,GA,None,6.0,1.0,5.0
1654.0,CE,MO,GPH,Mosby,Midwest National Air Center,GA,None,6.0,0.0,0.0
1665.0,CE,MO,LRY,Harrisonville,Lawrence Smith Memorial,GA,None,6.0,0.0,0.0
1707.0,CE,MO,EIW,New Madrid,County Memorial,GA,None,5.0,0.0,0.0
1713.0,CE,MO,GLY,Clinton,Clinton Memorial,GA,None,5.0,0.0,0.0
1777.0,CE,MO,DMO,Sedalia,Sedalia Memorial,GA,None,4.0,4.0,0.0
1781.0,CE,MO,FAM,Farmington,Farmington Regional,GA,None,4.0,0.0,0.0
1866.0,CE,MO,LLU,Lamar,Lamar Municipal,GA,None,3.0,0.0,0.0
1886.0,CE,MO,SIK,Sikeston,Sikeston Memorial Municipal,GA,None,3.0,9.0,-0.6667
1912.0,CE,MO,63M,Hermann,Hermann Municipal,GA,None,2.0,0.0,0.0
1913.0,CE,MO,87K,El Dorado Springs,El Dorado Springs Memorial,GA,None,2.0,0.0,0.0
1955.0,CE,MO,K02,Perryville,Perryville Municipal,GA,None,2.0,15.0,-0.8667
1957.0,CE,MO,K57,Tarkio,Gould Peterson Municipal,GA,None,2.0,0.0,0.0
1998.0,CE,MO,TRX,Trenton,Trenton Municipal,GA,None,2.0,2.0,0.0
2005.0,CE,MO,03D,Memphis,Memphis Memorial,GA,None,1.0,0.0,0.0
2013.0,CE,MO,3GV,Grain Valley,East Kansas City,GA,None,1.0,9.0,-0.8889
2017.0,CE,MO,6M6,Monticello,Lewis County Regional,GA,None,1.0,0.0,0.0
2036.0,CE,MO,DXE,Dexter,Dexter Municipal,GA,None,1.0,0.0,0.0
2052.0,CE,MO,K07,Rolla,Rolla Downtown,GA,None,1.0,0.0,0.0
2090.0,CE,MO,VIH,Vichy,Rolla National,GA,None,1.0,0.0,0.0
130.0,WP,MP,GSN,Saipan,Francisco C. Ada/Saipan International,P,S,433090.0,484077.0,-0.1053
305.0,WP,MP,GRO,Rota Island,Rota International,P,N,28856.0,42033.0,-0.3135
336.0,WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,22121.0,30444.0,-0.2734
104.0,SO,MS,JAN,Jackson,Jackson-Evers International,P,S,717576.0,727658.0,-0.0139
122.0,SO,MS,GPT,Gulfport,Gulfport-Biloxi International,P,S,462416.0,403771.0,0.1452
274.0,SO,MS,UTA,Tunica,Tunica Municipal,GA,None,45471.0,14897.0,2.0524
307.0,SO,MS,TUP,Tupelo,Tupelo Regional,P,N,28798.0,32021.0,-0.1007
311.0,SO,MS,GTR,Columbus,Golden Triangle Regional,P,N,27521.0,29046.0,-0.0525
361.0,SO,MS,MEI,Meridian,Key Field,P,N,15425.0,21479.0,-0.2819
368.0,SO,MS,PIB,Moselle,Hattiesburg-Laurel Regional,P,N,14673.0,14131.0,0.0384
428.0,SO,MS,GLH,Greenville,Mid Delta Regional,CS,None,8216.0,8796.0,-0.0659
1093.0,SO,MS,OLV,Olive Branch,Olive Branch,GA,None,43.0,17.0,1.5294
1140.0,SO,MS,MCB,McComb,McComb/Pike County/John E Lewis Field,GA,None,36.0,0.0,0.0
1244.0,SO,MS,HKS,Jackson,Hawkins Field,GA,None,23.0,5.0,3.6
1258.0,SO,MS,UOX,Oxford,University-Oxford,GA,None,22.0,22.0,0.0
1367.0,SO,MS,STF,Starkville,George M Bryan,GA,None,15.0,0.0,0.0
1404.0,SO,MS,HBG,Hattiesburg,Hattiesburg Bobby L Chain Municipal,GA,None,13.0,11.0,0.1818
1532.0,SO,MS,PMU,Batesville,Panola County,GA,None,9.0,2.0,3.5
1567.0,SO,MS,MPE,Philadelphia,Philadelphia Municipal,GA,None,8.0,6.0,0.3333
1802.0,SO,MS,MBO,Madison,Bruce Campbell Field,GA,None,4.0,1.0,3.0
1834.0,SO,MS,25M,Ripley,Ripley,GA,None,3.0,0.0,0.0
1948.0,SO,MS,HSA,Bay St. Louis,Stennis International,GA,None,2.0,46.0,-0.9565
2056.0,SO,MS,LUL,Laurel,Hesler-Noble Field,GA,None,1.0,2.0,-0.5
2073.0,SO,MS,PQL,Pascagoula,Trent Lott International,GA,None,1.0,11.0,-0.9091
131.0,NM,MT,BIL,Billings,Billings Logan International,P,S,427389.0,403645.0,0.0588
147.0,NM,MT,BZN,Bozeman,Gallatin Field,P,N,335642.0,318115.0,0.0551
156.0,NM,MT,MSO,Missoula,Missoula International,P,N,285484.0,276170.0,0.0337
179.0,NM,MT,GPI,Kalispell,Glacier Park International,P,N,187944.0,175157.0,0.073
199.0,NM,MT,GTF,Great Falls,Great Falls International,P,N,145452.0,139362.0,0.0437
231.0,NM,MT,HLN,Helena,Helena Regional,P,N,83402.0,87958.0,-0.0518
290.0,NM,MT,BTM,Butte,Bert Mooney,P,N,36844.0,37635.0,-0.021
509.0,NM,MT,WYS,West Yellowstone,Yellowstone,CS,None,3861.0,4031.0,-0.0422
528.0,NM,MT,SDY,Sidney,Sidney-Richland Municipal,CS,None,3363.0,4771.0,-0.2951
618.0,NM,MT,GGW,Glasgow,Wokal Field/Glasgow International,GA,None,1921.0,1784.0,0.0768
636.0,NM,MT,OLF,Wolf Point,L M Clayton,GA,None,1693.0,1868.0,-0.0937
660.0,NM,MT,HVR,Havre,Havre City-County,GA,None,1432.0,1537.0,-0.0683
684.0,NM,MT,MLS,Miles City,Frank Wiley Field,GA,None,1146.0,1233.0,-0.0706
702.0,NM,MT,GDV,Glendive,Dawson Community,GA,None,985.0,1126.0,-0.1252
738.0,NM,MT,LWT,Lewistown,Lewistown Municipal,GA,None,694.0,699.0,-0.0072
834.0,NM,MT,32S,Stevensville,Stevensville,GA,None,302.0,0.0,0.0
972.0,NM,MT,S34,Plains,Plains,GA,None,100.0,0.0,0.0
995.0,NM,MT,6S5,Hamilton,Ravalli County,GA,None,83.0,27.0,2.0741
1003.0,NM,MT,S59,Libby,Libby,GA,None,79.0,33.0,1.3939
1260.0,NM,MT,29S,Gardiner,Gardiner,GA,None,21.0,105.0,-0.8
1268.0,NM,MT,6S0,Big Timber,Big Timber,GA,None,20.0,26.0,-0.2308
1273.0,NM,MT,DLN,Dillon,Dillon,GA,None,20.0,78.0,-0.7436
1386.0,NM,MT,M75,Malta,Malta,GA,None,14.0,14.0,0.0
1494.0,NM,MT,LVM,Livingston,Mission Field,GA,None,10.0,28.0,-0.6429
1689.0,NM,MT,23S,Seeley Lake,Seeley Lake,GA,None,5.0,1.0,4.0
1692.0,NM,MT,7S0,Ronan,Ronan,GA,None,5.0,0.0,0.0
1693.0,NM,MT,88M,Eureka,Eureka,GA,None,5.0,0.0,0.0
1753.0,NM,MT,5U7,Fort Smith,Fort Smith Landing Strip,GA,None,4.0,2.0,1.0
1843.0,NM,MT,9S4,Superior,Mineral County,GA,None,3.0,0.0,0.0
1910.0,NM,MT,57S,Troy,Troy,GA,None,2.0,1.0,1.0
1927.0,NM,MT,CTB,Cut Bank,Cut Bank Municipal,GA,None,2.0,11.0,-0.8182
2077.0,NM,MT,RED,Red Lodge,Red Lodge,GA,None,1.0,0.0,0.0
2086.0,NM,MT,THM,Thompson Falls,Thompson Falls,GA,None,1.0,5.0,-0.8
15.0,SO,NC,CLT,Charlotte,Charlotte/Douglas International,P,L,16584780.0,14749568.0,0.1244
40.0,SO,NC,RDU,Raleigh,Raleigh-Durham International,P,M,4979553.0,4706587.0,0.058
87.0,SO,NC,GSO,Greensboro,Piedmont Triad International,P,S,1089436.0,1082846.0,0.0061
139.0,SO,NC,ILM,Wilmington,Wilmington International,P,S,392444.0,312600.0,0.2554
153.0,SO,NC,AVL,Asheville,Asheville Regional,P,N,292053.0,289550.0,0.0086
187.0,SO,NC,FAY,Fayetteville,Fayetteville Regional/Grannis Field,P,N,175432.0,154966.0,0.1321
210.0,SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,116791.0,87512.0,0.3346
220.0,SO,NC,EWN,New Bern,Craven County Regional,P,N,104105.0,85015.0,0.2245
266.0,SO,NC,PGV,Greenville,Pitt-Greenville,P,N,47116.0,44611.0,0.0562
292.0,SO,NC,NKT,Cherry Point,Cherry Point MCAS /Cunningham Field/,GA,None,35313.0,21597.0,0.6351
316.0,SO,NC,POB,Fayetteville,Pope AFB,GA,None,26514.0,21689.0,0.2225
364.0,SO,NC,ISO,Kinston,Kinston Regional Jetport at Stallings Field,P,N,15104.0,23166.0,-0.348
485.0,SO,NC,SOP,Pinehurst/Southern Pines,Moore County,CS,None,4434.0,4761.0,-0.0687
539.0,SO,NC,JQF,Concord,Concord Regional,GA,None,3148.0,343.0,8.1778
698.0,SO,NC,INT,Winston-Salem,Smith Reynolds,GA,None,1003.0,808.0,0.2413
