Rank,ST,Locid,City,Airport Name,Service Level,Hub Type,CY 2004 Boardings,CY 2003 Boardings,% Change
1518.0,TN,M08,Bolivar,William L. Whitehurst Field,GA,None,7.0,0.0,0.0
1555.0,TN,GKT,Sevierville,Gatlinburg-Pigeon Forge,GA,None,6.0,3.0,1.0
1618.0,TN,LUG,Lewisburg,Ellington,GA,None,5.0,252.0,-0.9802
1649.0,TN,CKV,Clarksville,Outlaw Field,GA,None,4.0,10.0,-0.6
1641.0,TN,2A0,Dayton,Mark Anton,GA,None,4.0,0.0,0.0
1730.0,TN,M29,Clifton,Hassell Field,GA,None,3.0,0.0,0.0
1750.0,TN,TGC,Trenton,Gibson County,GA,None,3.0,0.0,0.0
1815.0,TN,MRC,Columbia/Mount Pleasant,Maury County,GA,None,2.0,0.0,0.0
1826.0,TN,RVN,Rogersville,Hawkins County,GA,None,2.0,0.0,0.0
1836.0,TN,UCY,Union City,Everett-Stewart,GA,None,2.0,17.0,-0.8824
1924.0,TN,RNC,McMinnville,Warren County Memorial,GA,None,1.0,0.0,0.0
1899.0,TN,JWN,Nashville,John C Tune,GA,None,1.0,278.0,-0.9964
4.0,TX,DFW,Fort Worth,Dallas/Fort Worth International,P,L,28063035.0,24976881.0,0.1236
10.0,TX,IAH,Houston,George Bush Intercontinental/Houston,P,L,17322065.0,16134684.0,0.0736
46.0,TX,HOU,Houston,William P Hobby,P,M,3960890.0,3703767.0,0.0694
47.0,TX,AUS,Austin,Austin-Bergstrom International,P,M,3446564.0,3177889.0,0.0845
48.0,TX,SAT,San Antonio,San Antonio International,P,M,3376750.0,3120098.0,0.0823
56.0,TX,DAL,Dallas,Dallas Love Field,P,M,2945909.0,2797303.0,0.0531
70.0,TX,ELP,El Paso,El Paso International,P,S,1555212.0,1409164.0,0.1036
116.0,TX,LBB,Lubbock,Lubbock Preston Smith International,P,S,534388.0,508138.0,0.0517
125.0,TX,HRL,Harlingen,Valley International,P,S,433385.0,391401.0,0.1073
127.0,TX,AMA,Amarillo,Rick Husband Amarillo International,P,S,419055.0,387809.0,0.0806
129.0,TX,MAF,Midland,Midland International,P,S,414883.0,395011.0,0.0503
133.0,TX,CRP,Corpus Christi,Corpus Christi International,P,S,391952.0,360799.0,0.0863
150.0,TX,MFE,McAllen,McAllen Miller International,P,N,301764.0,270325.0,0.1163
221.0,TX,LRD,Laredo,Laredo International,P,N,83690.0,76077.0,0.1001
226.0,TX,CLL,College Station,Easterwood Field,P,N,73584.0,66721.0,0.1029
231.0,TX,GRK,Killeen,Robert Gray AAF,P,N,72436.0,0.0,0.0
235.0,TX,TYR,Tyler,Tyler Pounds Regional,P,N,70407.0,59970.0,0.174
238.0,TX,ABI,Abilene,Abilene Regional,P,N,67773.0,52021.0,0.3028
239.0,TX,BRO,Brownsville,Brownsville/South Padre Island International,P,N,66587.0,60207.0,0.106
242.0,TX,ACT,Waco,Waco Regional,P,N,65213.0,56429.0,0.1557
246.0,TX,ILE,Killeen,Skylark Field,P,N,62216.0,123066.0,-0.4945
250.0,TX,SJT,San Angelo,San Angelo Regional/Mathis Field,P,N,59430.0,48299.0,0.2305
255.0,TX,BPT,Beaumont/Port Arthur,Southeast Texas Regional,P,N,53974.0,42244.0,0.2777
269.0,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,44379.0,39275.0,0.13
305.0,TX,EFD,Houston,Ellington Field,P,N,30384.0,46484.0,-0.3464
321.0,TX,GGG,Longview,East Texas Regional,P,N,23795.0,28986.0,-0.1791
348.0,TX,BIF,Fort Bliss/El Paso/,Biggs AAF (Fort Bliss),GA,None,16755.0,9594.0,0.7464
355.0,TX,LBX,Angleton/Lake Jackson,Brazoria County,GA,None,15420.0,6328.0,1.4368
392.0,TX,VCT,Victoria,Victoria Regional,P,N,10763.0,11853.0,-0.092
624.0,TX,GLS,Galveston,Scholes International at Galveston,GA,None,1596.0,382.0,3.178
626.0,TX,FTW,Fort Worth,Fort Worth Meacham International,GA,None,1569.0,369.0,3.252
628.0,TX,ADS,Dallas,Addison,GA,None,1540.0,91.0,15.9231
635.0,TX,BWD,Brownwood,Brownwood Regional,GA,None,1417.0,1764.0,-0.1967
637.0,TX,DYS,Abilene,Dyess AFB,GA,None,1399.0,846.0,0.6537
653.0,TX,SKF,San Antonio,Lackland AFB (Kelly Field Annex),GA,None,1245.0,654.0,0.9037
669.0,TX,DWH,Houston,David Wayne Hooks Memorial,GA,None,1109.0,1803.0,-0.3849
691.0,TX,LVJ,Houston,Pearland Regional,GA,None,955.0,967.0,-0.0124
692.0,TX,SGR,Houston,Sugar Land Regional,GA,None,948.0,986.0,-0.0385
724.0,TX,RND,Universal City,Randolph AFB,GA,None,703.0,68.0,9.3382
729.0,TX,AFW,Fort Worth,Fort Worth Alliance,GA,None,673.0,1024.0,-0.3428
861.0,TX,07TA,Danbury,Salaika Aviation,GA,None,200.0,0.0,0.0
982.0,TX,BPG,Big Spring,Big Spring McMahon-Wrinkle,GA,None,79.0,100.0,-0.21
1000.0,TX,E41,Big Lake,Reagan County,GA,None,70.0,0.0,0.0
1001.0,TX,FST,Fort Stockton,Fort Stockton-Pecos County,GA,None,70.0,3.0,22.3333
1105.0,TX,HDO,Hondo,Hondo Municipal,GA,None,40.0,0.0,0.0
1107.0,TX,PVW,Plainview,Hale County,GA,None,40.0,0.0,0.0
1238.0,TX,OZA,Ozona,Ozona Municipal,GA,None,20.0,0.0,0.0
1240.0,TX,VHN,Van Horn,Culberson County,GA,None,20.0,0.0,0.0
1282.0,TX,CXO,Conroe,Lone Star Executive,GA,None,16.0,13.0,0.2308
1389.0,TX,GLE,Gainesville,Gainesville Municipal,GA,None,11.0,4.0,1.75
1382.0,TX,CNW,Waco,TSTC Waco,GA,None,11.0,0.0,0.0
1429.0,TX,11R,Brenham,Brenham Municipal,GA,None,9.0,2.0,3.5
1512.0,TX,GKY,Arlington,Arlington Municipal,GA,None,7.0,4.0,0.75
1515.0,TX,JSO,Jacksonville,Cherokee County,GA,None,7.0,2.0,2.5
1501.0,TX,ASL,Marshall,Harrison County,GA,None,7.0,0.0,0.0
1556.0,TX,GPM,Grand Prairie,Grand Prairie Municipal,GA,None,6.0,6.0,0.0
1585.0,TX,TPL,Temple,Draughon-Miller Central Texas Regional,GA,None,6.0,0.0,0.0
1632.0,TX,SEP,Stephenville,Clark Field Municipal,GA,None,5.0,0.0,0.0
1660.0,TX,GTU,Georgetown,Georgetown Municipal,GA,None,4.0,2.0,1.0
1710.0,TX,CZT,Carrizo Springs,Dimmit County,GA,None,3.0,0.0,0.0
1782.0,TX,BFE,Brownfield,Terry County,GA,None,2.0,0.0,0.0
1793.0,TX,DTO,Denton,Denton Municipal,GA,None,2.0,0.0,0.0
1803.0,TX,HRX,Hereford,Hereford Municipal,GA,None,2.0,0.0,0.0
1816.0,TX,MRF,Marfa,Marfa Municipal,GA,None,2.0,19.0,-0.8947
1818.0,TX,MWL,Mineral Wells,Mineral Wells,GA,None,2.0,2.0,0.0
1820.0,TX,OSA,Mount Pleasant,Mount Pleasant Regional,GA,None,2.0,0.0,0.0
1804.0,TX,I06,Tulia,City of Tulia/Swisher County Municipal,GA,None,2.0,0.0,0.0
1931.0,TX,TDW,Amarillo,Tradewind,GA,None,1.0,0.0,0.0
1861.0,TX,4XS7,Austin,Horseshoe Bay Airpark,GA,None,1.0,0.0,0.0
1912.0,TX,MKN,Comanche,Comanche County-City,GA,None,1.0,0.0,0.0
1879.0,TX,DRT,Del Rio,Del Rio International,GA,None,1.0,1.0,0.0
1933.0,TX,UTS,Huntsville,Huntsville Municipal,GA,None,1.0,0.0,0.0
1920.0,TX,PPA,Pampa,Perry Lefors Field,GA,None,1.0,0.0,0.0
1892.0,TX,HYI,San Marcos,San Marcos Municipal,GA,None,1.0,0.0,0.0
1930.0,TX,SLR,Sulphur Springs,Sulphur Springs Municipal,GA,None,1.0,3.0,-0.6667
1935.0,TX,UVA,Uvalde,Garner Field,GA,None,1.0,0.0,0.0
989.0,UM,MDY,Sand Island,Henderson Field,GA,None,76.0,123.0,-0.3821
27.0,UT,SLC,Salt Lake City,Salt Lake City International,P,L,8884880.0,8958003.0,-0.0082
262.0,UT,SGU,St. George,St George Municipal,P,N,48101.0,46301.0,0.0389
430.0,UT,CDC,Cedar City,Cedar City Regional,CS,None,7226.0,8625.0,-0.1622
461.0,UT,UT25,Monument Valley,Monument Valley,GA,None,5233.0,5432.0,-0.0366
504.0,UT,CNY,Moab,Canyonlands Field,CS,None,3522.0,2914.0,0.2086
528.0,UT,BCE,Bryce Canyon,Bryce Canyon,CS,None,2915.0,2112.0,0.3802
647.0,UT,BTF,Bountiful,Skypark,GA,None,1289.0,0.0,0.0
682.0,UT,HIF,Ogden,Hill AFB,GA,None,1002.0,714.0,0.4034
693.0,UT,UT03,Hanksville,Hite,GA,None,925.0,610.0,0.5164
701.0,UT,PVU,Provo,Provo Municipal,GA,None,882.0,800.0,0.1025
711.0,UT,VEL,Vernal,Vernal,GA,None,788.0,2189.0,-0.64
778.0,UT,BDG,Blanding,Blanding Municipal,GA,None,371.0,1202.0,-0.6913
810.0,UT,PUC,Price,Carbon County,GA,None,294.0,11.0,25.7273
856.0,UT,U34,Green River,Green River Municipal,GA,None,206.0,128.0,0.6094
947.0,UT,U43,Monticello,Monticello,GA,None,100.0,2.0,49.0
1095.0,UT,U52,Beaver,Beaver Municipal,GA,None,42.0,0.0,0.0
1094.0,UT,U14,Nephi,Nephi Municipal,GA,None,42.0,0.0,0.0
1112.0,UT,RIF,Richfield,Richfield Municipal,GA,None,38.0,10.0,2.8
1174.0,UT,OGD,Ogden,Ogden-Hinckley,GA,None,27.0,9.0,2.0
1192.0,UT,U55,Panguitch,Panguitch Municipal,GA,None,25.0,0.0,0.0
1254.0,UT,74V,Roosevelt,Roosevelt Municipal,GA,None,18.0,0.0,0.0
1412.0,UT,DTA,Delta,Delta Municipal,GA,None,10.0,5.0,1.0
1418.0,UT,KNB,Kanab,Kanab Municipal,GA,None,10.0,17.0,-0.4118
1586.0,UT,UT09,Green River,Tavapats Ranch,GA,None,6.0,0.0,0.0
1567.0,UT,LGU,Logan,Logan-Cache,GA,None,6.0,5.0,0.2
1591.0,UT,1L7,Escalante,Escalante Municipal,GA,None,5.0,0.0,0.0
1636.0,UT,U19,Fillmore,Fillmore Municipal,GA,None,5.0,0.0,0.0
1769.0,UT,36U,Heber City,Heber City Municipal - Russ McDonald Field,GA,None,2.0,63.0,-0.9683
1837.0,UT,UT59,Monticello,Needles Outpost,GA,None,2.0,0.0,0.0
1890.0,UT,HVE,Hanksville,Hanksville,GA,None,1.0,8.0,-0.875
1852.0,UT,38U,Loa,Wayne Wonderland,GA,None,1.0,0.0,0.0
21.0,VA,IAD,Dulles International Airport,Washington Dulles International,P,L,10961614.0,8050506.0,0.3616
30.0,VA,DCA,Arlington,Ronald Reagan Washington National,P,L,7661532.0,6813148.0,0.1245
65.0,VA,ORF,Norfolk,Norfolk International,P,M,1895472.0,1722999.0,0.1001
82.0,VA,RIC,Highland Springs,Richmond International,P,S,1251406.0,1194270.0,0.0478
122.0,VA,PHF,Newport News,Newport News/Williamsburg International,P,S,451113.0,360018.0,0.253
147.0,VA,ROA,Roanoke,Roanoke Regional/Woodrum Field,P,N,306896.0,289055.0,0.0617
179.0,VA,CHO,Charlottesville,Charlottesville-Albemarle,P,N,185531.0,165565.0,0.1206
247.0,VA,LYH,Timberlake,Lynchburg Regional/Preston Glenn Field,P,N,61441.0,48608.0,0.264
281.0,VA,NGU,Norfolk,Norfolk NS (Chambers Field),GA,None,39917.0,39295.0,0.0158
426.0,VA,SHD,Weyers Cave,Shenandoah Valley Regional,CS,None,7709.0,7473.0,0.0316
575.0,VA,LFI,Hampton,Langley AFB,GA,None,2238.0,93345.0,-0.976
756.0,VA,HEF,Manassas,Manassas Regional/Harry P. Davis Field,GA,None,507.0,271.0,0.8708
895.0,VA,NTU,Virginia Beach,Oceana NAS /Apollo Soucek Field/,GA,None,152.0,27.0,4.6296
1014.0,VA,PSK,Dublin,New River Valley,GA,None,65.0,8.0,7.125
1062.0,VA,DAN,Danville,Danville Regional,GA,None,50.0,5.0,9.0
1104.0,VA,FCI,Chesterfield,Chesterfield County,GA,None,40.0,76.0,-0.4737
1117.0,VA,PVG,Chesapeake,Hampton Roads Executive,GA,None,36.0,441.0,-0.9184
1179.0,VA,JYO,Leesburg,Leesburg Executive,GA,None,26.0,40.0,-0.35
1206.0,VA,VJI,Abingdon,Virginia Highlands,GA,None,24.0,30.0,-0.2
1216.0,VA,BCB,Blacksburg,Virginia Tech/Montgomery Executive,GA,None,21.0,12.0,0.75
1249.0,VA,OKV,Winchester,Winchester Regional,GA,None,19.0,98.0,-0.8061
1347.0,VA,OFP,Ashland,Hanover County Municipal,GA,None,13.0,103.0,-0.8738
1524.0,VA,RMN,Stafford,Stafford Regional,GA,None,7.0,5.0,0.4
1531.0,VA,W66,Warrenton,Warrenton-Fauquier,GA,None,7.0,14.0,-0.5
1615.0,VA,HSP,Hot Springs,Ingalls Field,GA,None,5.0,4.0,0.25
1617.0,VA,LNP,Wise,Lonesome Pine,GA,None,5.0,5.0,0.0
1745.0,VA,OMH,Orange,Orange County,GA,None,3.0,0.0,0.0
1799.0,VA,GDY,Grundy,Grundy Municipal,GA,None,2.0,0.0,0.0
1817.0,VA,MTV,Spencer,Blue Ridge,GA,None,2.0,2.0,0.0
114.0,VI,STT,Charlotte Amalie,Cyril E King,P,S,557101.0,555010.0,0.0038
186.0,VI,STX,Christiansted,Henry E Rohlsen,P,N,166070.0,152296.0,0.0904
223.0,VI,VI22,Charlotte Amalie,Charlotte Amalie Harbor,GA,None,76820.0,0.0,0.0
228.0,VI,VI32,Christiansted St Croix,Christiansted Harbor-SSB,GA,None,72632.0,0.0,0.0
106.0,VT,BTV,Burlington,Burlington International,P,S,627423.0,546452.0,0.1482
546.0,VT,RUT,Rutland,Rutland State,CS,None,2689.0,1858.0,0.4473
1222.0,VT,MPV,Barre,Edward F Knapp State,GA,None,21.0,14.0,0.5
1410.0,VT,DDH,Bennington,William H. Morse State,GA,None,10.0,4.0,1.5
1454.0,VT,6B0,Middlebury,Middlebury State,GA,None,8.0,0.0,0.0
1735.0,VT,MVL,Morrisville,Morrisville-Stowe State,GA,None,3.0,0.0,0.0
1882.0,VT,EFK,Newport,Newport State,GA,None,1.0,0.0,0.0
16.0,WA,SEA,Seattle,Seattle-Tacoma International,P,L,14092285.0,13109153.0,0.075
72.0,WA,GEG,Spokane,Spokane International,P,S,1508921.0,1375698.0,0.0968
170.0,WA,PSC,Pasco,Tri-Cities,P,N,218546.0,210979.0,0.0359
222.0,WA,BLI,Bellingham,Bellingham International,P,N,82205.0,66437.0,0.2373
254.0,WA,YKM,Yakima,Yakima Air Terminal/McAllister Field,P,N,54846.0,55877.0,-0.0185
276.0,WA,EAT,East Wenatchee,Pangborn Memorial,P,N,41610.0,40609.0,0.0246
309.0,WA,BFI,Seattle,Boeing Field/King County International,P,N,28458.0,16220.0,0.7545
319.0,WA,ALW,Walla Walla,Walla Walla Regional,P,N,25558.0,26312.0,-0.0287
322.0,WA,FHR,Friday Harbor,Friday Harbor,P,N,23329.0,16497.0,0.4141
329.0,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,20980.0,24569.0,-0.1461
332.0,WA,S60,Kenmore,Kenmore Air Harbor Inc,GA,None,20213.0,36028.0,-0.439
351.0,WA,TCM,Tacoma,McChord AFB,GA,None,16201.0,26927.0,-0.3983
384.0,WA,CLM,Port Angeles,William R Fairchild International,P,N,11421.0,23172.0,-0.5071
468.0,WA,MWH,Moses Lake,Grant County International,CS,None,4906.0,4976.0,-0.0141
482.0,WA,ORS,Eastsound,Orcas Island,CS,None,4323.0,3213.0,0.3455
484.0,WA,OLM,Olympia,Olympia,CS,None,4258.0,6868.0,-0.38
535.0,WA,74S,Anacortes,Anacortes,CS,None,2873.0,2464.0,0.166
744.0,WA,NUW,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,None,547.0,942.0,-0.4193
777.0,WA,PAE,Everett,Snohomish County (Paine Field),GA,None,374.0,289.0,0.2941
873.0,WA,S31,Lopez,Lopez Island,GA,None,176.0,174.0,0.0115
884.0,WA,76S,Oak Harbor,Wes Lupien,GA,None,166.0,460.0,-0.6391
918.0,WA,2S0,Twisp,Twisp Municipal,GA,None,117.0,0.0,0.0
933.0,WA,RNT,Renton,Renton Municipal,GA,None,106.0,6.0,16.6667
956.0,WA,TIW,Tacoma,Tacoma Narrows,GA,None,93.0,30.0,2.1
1012.0,WA,ELN,Ellensburg,Bowers Field,GA,None,65.0,50.0,0.3
1027.0,WA,S10,Chelan,Lake Chelan,GA,None,62.0,43.0,0.4419
1080.0,WA,DEW,Deer Park,Deer Park,GA,None,46.0,0.0,0.0
1100.0,WA,S52,Winthrop,Methow Valley State,GA,None,41.0,20.0,1.05
1143.0,WA,OMK,Omak,Omak,GA,None,31.0,20.0,0.55
1177.0,WA,AWO,Arlington,Arlington Municipal,GA,None,26.0,33.0,-0.2121
1194.0,WA,1S5,Sunnyside,Sunnyside Municipal,GA,None,24.0,12.0,1.0
1207.0,WA,VUO,Vancouver,Pearson Field,GA,None,24.0,9.0,1.6667
1213.0,WA,SFF,Spokane,Felts Field,GA,None,22.0,12.0,0.8333
1215.0,WA,63S,Colville,Colville Municipal,GA,None,21.0,0.0,0.0
1263.0,WA,S97,Brewster,Anderson Field,GA,None,18.0,8.0,1.25
1291.0,WA,WA09,Roche Harbor,Roche Harbor,GA,None,16.0,18.0,-0.1111
1327.0,WA,W39,Roche Harbor,Roche Harbor,GA,None,14.0,9.0,0.5556
1403.0,WA,W01,Tonasket,Tonasket Municipal,GA,None,11.0,5.0,1.2
1424.0,WA,RLD,Richland,Richland,GA,None,10.0,14.0,-0.2857
1437.0,WA,CLS,Chehalis,Chehalis-Centralia,GA,None,9.0,0.0,0.0
1459.0,WA,BVS,Burlington,Skagit Regional,GA,None,8.0,5.0,0.6
1471.0,WA,HQM,Hoquiam,Bowerman,GA,None,8.0,10.0,-0.2
1486.0,WA,S40,Prosser,Prosser,GA,None,8.0,11.0,-0.2727
1490.0,WA,0S7,Oroville,Dorothy Scott,GA,None,7.0,3.0,1.3333
1491.0,WA,0S9,Port Townsend,Jefferson County International,GA,None,7.0,9.0,-0.2222
1580.0,WA,S98,Kennewick,Vista Field,GA,None,6.0,4.0,0.5
1534.0,WA,1S0,Puyallup,Pierce County - Thun Field,GA,None,6.0,1.0,5.0
1583.0,WA,SHN,Shelton,Sanderson Field,GA,None,6.0,0.0,0.0
1631.0,WA,PWT,Bremerton,Bremerton National,GA,None,5.0,1.0,4.0
1643.0,WA,38WA,Blakely Island,Blakely Island,GA,None,4.0,41.0,-0.9024
1687.0,WA,WA40,Darrington,Darrington Clinic EMS,GA,None,4.0,0.0,0.0
1647.0,WA,80T,Quincy,Quincy Municipal,GA,None,4.0,2.0,1.0
1716.0,WA,EPH,Ephrata,Ephrata Municipal,GA,None,3.0,3.0,0.0
1776.0,WA,68S,Davenport,Davenport,GA,None,2.0,0.0,0.0
1842.0,WA,WA77,Enumclaw,Enumclaw,GA,None,2.0,0.0,0.0
1811.0,WA,KLS,Kelso,Kelso-Longview,GA,None,2.0,0.0,0.0
1829.0,WA,S70,Othello,Othello Municipal,GA,None,2.0,5.0,-0.6
1767.0,WA,33S,Ritzville,Pru Field,GA,None,2.0,0.0,0.0
1761.0,WA,11S,Sekiu,Sekiu,GA,None,2.0,1.0,1.0
1840.0,WA,W28,Sequim,Sequim Valley,GA,None,2.0,1.0,1.0
1828.0,WA,S43,Snohomish,Harvey Field,GA,None,2.0,2.0,0.0
1929.0,WA,S94,Colfax,Port of Whitman Business Air Center,GA,None,1.0,0.0,0.0
1856.0,WA,3W7,Electric City,Grand Coulee Dam,GA,None,1.0,1.0,0.0
1926.0,WA,S18,Forks,Forks,GA,None,1.0,1.0,0.0
1921.0,WA,R49,Republic,Ferry County,GA,None,1.0,0.0,0.0
51.0,WI,MKE,Milwaukee,General Mitchell International,P,M,3302604.0,3114864.0,0.0603
93.0,WI,MSN,Madison,Dane County Regional-Truax Field,P,S,846369.0,802730.0,0.0544
130.0,WI,GRB,Green Bay,Austin Straubel International,P,S,400699.0,379849.0,0.0549
153.0,WI,ATW,Appleton,Outagamie County Regional,P,N,288197.0,250225.0,0.1518
188.0,WI,CWA,Mosinee,Central Wisconsin,P,N,163361.0,154183.0,0.0595
202.0,WI,LSE,La Crosse,La Crosse Municipal,P,N,123678.0,112545.0,0.0989
283.0,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,39094.0,33476.0,0.1678
318.0,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,25880.0,21659.0,0.1949
454.0,WI,VOK,Camp Douglas,Volk Field,GA,None,5941.0,6350.0,-0.0644
736.0,WI,UES,Waukesha,Waukesha County,GA,None,613.0,918.0,-0.3322
855.0,WI,SBM,Sheboygan,Sheboygan County Memorial,GA,None,209.0,131.0,0.5954
868.0,WI,OSH,Oshkosh,Wittman Regional,GA,None,186.0,548.0,-0.6606
970.0,WI,MTW,Manitowoc,Manitowoc County,GA,None,84.0,62.0,0.3548
1003.0,WI,AUW,Wausau,Wausau Downtown,GA,None,69.0,86.0,-0.1977
1037.0,WI,RPD,Rice Lake,Rice Lake Regional - Carl's Field,GA,None,58.0,29.0,1.0
1048.0,WI,MWC,Milwaukee,Lawrence J Timmerman,GA,None,54.0,217.0,-0.7512
1098.0,WI,ETB,West Bend,West Bend Municipal,GA,None,41.0,35.0,0.1714
1111.0,WI,2P2,Washington Island,Washington Island,GA,None,38.0,30.0,0.2667
1153.0,WI,SUE,Sturgeon Bay,Door County Cherryland,GA,None,30.0,25.0,0.2
1156.0,WI,ARV,Minocqua-Woodruff,Lakeland/Noble F. Lee Memorial Field,GA,None,29.0,32.0,-0.0938
1162.0,WI,EGV,Eagle River,Eagle River Union,GA,None,28.0,17.0,0.6471
1172.0,WI,JVL,Janesville,Southern Wisconsin Regional,GA,None,27.0,97.0,-0.7216
1187.0,WI,FLD,Fond du Lac,Fond du Lac County,GA,None,25.0,11.0,1.2727
1316.0,WI,MFI,Marshfield,Marshfield Municipal,GA,None,14.0,54.0,-0.7407
1317.0,WI,RAC,Racine,John H Batten,GA,None,14.0,28.0,-0.5
1336.0,WI,DLL,Baraboo,Baraboo Wisconsin Dells,GA,None,13.0,273.0,-0.9524
1343.0,WI,HYR,Hayward,Sawyer County,GA,None,13.0,23.0,-0.4348
1358.0,WI,ASX,Ashland,John F Kennedy Memorial,GA,None,12.0,10.0,0.2
1393.0,WI,LUM,Menomonie,Menomonie Municipal-Score Field,GA,None,11.0,0.0,0.0
1401.0,WI,STE,Stevens Point,Stevens Point Municipal,GA,None,11.0,339.0,-0.9676
1413.0,WI,ENW,Kenosha,Kenosha Regional,GA,None,10.0,3.0,2.3333
1425.0,WI,RYV,Watertown,Watertown Municipal,GA,None,10.0,15.0,-0.3333
1488.0,WI,Y72,Tomah,Bloyer Field,GA,None,8.0,7.0,0.1429
1504.0,WI,CLI,Clintonville,Clintonville Municipal,GA,None,7.0,11.0,-0.3636
1494.0,WI,3D2,Ephraim,Ephraim-Fish Creek,GA,None,7.0,0.0,0.0
1685.0,WI,UNU,Juneau,Dodge County,GA,None,4.0,8.0,-0.5
1645.0,WI,73C,Lancaster,Lancaster Municipal,GA,None,4.0,0.0,0.0
1666.0,WI,LNL,Land O'Lakes,Kings Land O' Lakes,GA,None,4.0,0.0,0.0
1648.0,WI,C29,Middleton,Middleton Municipal - Morey Field,GA,None,4.0,447.0,-0.9911
1683.0,WI,TKV,Tomahawk,Tomahawk Regional,GA,None,4.0,0.0,0.0
1787.0,WI,C59,Delavan,Lake Lawn,GA,None,2.0,12.0,-0.8333
1775.0,WI,57C,East Troy,East Troy Municipal,GA,None,2.0,0.0,0.0
1821.0,WI,PBH,Phillips,Price County,GA,None,2.0,7.0,-0.7143
1845.0,WI,WS51,Soldiers Grove,Leeward Farm,GA,None,2.0,0.0,0.0
1904.0,WI,LNR,Lone Rock,Tri-County Regional,GA,None,1.0,0.0,0.0
1875.0,WI,C35,Reedsburg,Reedsburg Municipal,GA,None,1.0,0.0,0.0
1898.0,WI,ISW,Wisconsin Rapids,Alexander Field South Wood County,GA,None,1.0,36.0,-0.9722
996.0,WK,AWK,Wake Island,Wake Island Airfield,GA,None,71.0,867.0,-0.9181
152.0,WV,CRW,Charleston,Yeager,P,N,292054.0,239634.0,0.2188
277.0,WV,HTS,Huntington,Tri-State/Milton J. Ferguson Field,P,N,41419.0,40958.0,0.0113
347.0,WV,PKB,Parkersburg,Mid-Ohio Valley Regional,P,N,17018.0,12090.0,0.4076
379.0,WV,MGW,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,P,N,11625.0,10187.0,0.1412
380.0,WV,LWB,Lewisburg,Greenbrier Valley,P,N,11549.0,11226.0,0.0288
402.0,WV,CKB,Clarksburg,Harrison/Marion Regional,CS,None,9722.0,10193.0,-0.0462
522.0,WV,BKW,Beckley,Raleigh County Memorial,CS,None,3040.0,2860.0,0.0629
593.0,WV,BLF,Bluefield,Mercer County,GA,None,2041.0,1627.0,0.2545
976.0,WV,HLG,Wheeling,Wheeling Ohio County,GA,None,82.0,8.0,9.25
1009.0,WV,MRB,Martinsburg,Eastern WV Regional/Shepherd Field,GA,None,67.0,110.0,-0.3909
1701.0,WV,74D,Moundsville,Marshall County,GA,None,3.0,0.0,0.0
1936.0,WV,W99,Petersburg,Grant County,GA,None,1.0,0.0,0.0
173.0,WY,JAC,Jackson,Jackson Hole,P,N,212247.0,212067.0,0.0008
237.0,WY,CPR,Casper,Natrona County International,P,N,68644.0,59546.0,0.1528
315.0,WY,COD,Cody,Yellowstone Regional,P,N,26896.0,20216.0,0.3304
350.0,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,16495.0,14866.0,0.1096
359.0,WY,GCC,Gillette,Gillette-Campbell County,P,N,13544.0,12854.0,0.0537
373.0,WY,SHR,Sheridan,Sheridan County,P,N,12398.0,10664.0,0.1626
375.0,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,12189.0,9071.0,0.3437
376.0,WY,RIW,Riverton,Riverton Regional,P,N,12123.0,10234.0,0.1846
396.0,WY,LAR,Laramie,Laramie Regional,P,N,10225.0,8828.0,0.1582
562.0,WY,WRL,Worland,Worland Municipal,GA,None,2437.0,2706.0,-0.0994
860.0,WY,SAA,Saratoga,Shively Field,GA,None,201.0,0.0,0.0
914.0,WY,RWL,Rawlins,Rawlins Municipal/Harvey Field,GA,None,120.0,0.0,0.0
1011.0,WY,EAN,Wheatland,Phifer Airfield,GA,None,65.0,0.0,0.0
1130.0,WY,7V6,Guernsey,Camp Guernsey,GA,None,32.0,0.0,0.0
1142.0,WY,LND,Lander,Hunt Field,GA,None,31.0,14.0,1.2143
1218.0,WY,DGW,Douglas,Converse County,GA,None,21.0,0.0,0.0
1231.0,WY,EMM,Kemmerer,Kemmerer Municipal,GA,None,20.0,0.0,0.0
1426.0,WY,U68,Cowley/Lovell/Byron,North Big Horn County,GA,None,10.0,0.0,0.0
1414.0,WY,EVW,Evanston,Evanston-Uinta County Burns Field,GA,None,10.0,0.0,0.0
1450.0,WY,PNA,Pinedale,Ralph Wenz Field,GA,None,9.0,34.0,-0.7353
1487.0,WY,TOR,Torrington,Torrington Municipal,GA,None,8.0,0.0,0.0
1499.0,WY,AFO,Afton,Afton Municipal,GA,None,7.0,14.0,-0.5
1503.0,WY,BPI,Big Piney,Big Piney-Marbleton,GA,None,7.0,6.0,0.1667
1546.0,WY,BYG,Buffalo,Johnson County,GA,None,6.0,0.0,0.0
